id,count,image_path,density_class,label
140,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000140.jpg,Very High,3
600,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000600.jpg,Very Low,4
1535,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001535.jpg,High,0
274,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000274.jpg,Medium,2
796,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000796.jpg,Low,1
884,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000884.jpg,Very Low,4
1294,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001294.jpg,Low,1
923,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000923.jpg,Very High,3
918,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000918.jpg,High,0
349,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000349.jpg,High,0
1784,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001784.jpg,High,0
1950,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001950.jpg,Low,1
780,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000780.jpg,Low,1
379,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000379.jpg,Medium,2
1674,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001674.jpg,Low,1
1725,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001725.jpg,Very High,3
151,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000151.jpg,Medium,2
1807,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001807.jpg,Medium,2
1090,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001090.jpg,Low,1
1097,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001097.jpg,Medium,2
855,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000855.jpg,Very Low,4
851,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000851.jpg,Very Low,4
438,17,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000438.jpg,Very Low,4
1678,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001678.jpg,Medium,2
1689,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001689.jpg,High,0
1096,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001096.jpg,Low,1
1616,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001616.jpg,Very High,3
1842,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001842.jpg,High,0
1289,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001289.jpg,Low,1
1113,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001113.jpg,High,0
917,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000917.jpg,Medium,2
1050,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001050.jpg,Low,1
198,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000198.jpg,Very Low,4
1579,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001579.jpg,Very High,3
1894,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001894.jpg,Low,1
189,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000189.jpg,High,0
229,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000229.jpg,Low,1
108,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000108.jpg,Medium,2
1192,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001192.jpg,Very High,3
1757,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001757.jpg,Medium,2
649,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000649.jpg,Very Low,4
1384,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001384.jpg,Low,1
1676,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001676.jpg,Medium,2
1518,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001518.jpg,Low,1
334,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000334.jpg,High,0
1882,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001882.jpg,Very High,3
247,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000247.jpg,High,0
1142,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001142.jpg,Very High,3
653,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000653.jpg,Very Low,4
1615,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001615.jpg,Very High,3
571,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000571.jpg,Very Low,4
134,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000134.jpg,Very High,3
1896,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001896.jpg,Low,1
927,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000927.jpg,Very High,3
1088,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001088.jpg,Medium,2
1230,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001230.jpg,Medium,2
722,47,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000722.jpg,Very High,3
1044,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001044.jpg,Very Low,4
144,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000144.jpg,Low,1
1788,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001788.jpg,Low,1
540,18,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000540.jpg,Very Low,4
1545,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001545.jpg,Very High,3
1994,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001994.jpg,Low,1
1977,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001977.jpg,Low,1
719,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000719.jpg,Very High,3
1908,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001908.jpg,Low,1
1907,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001907.jpg,Medium,2
1839,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001839.jpg,High,0
1286,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001286.jpg,Low,1
1002,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001002.jpg,Very High,3
1417,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001417.jpg,Low,1
116,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000116.jpg,Medium,2
646,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000646.jpg,Very Low,4
1702,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001702.jpg,Low,1
1184,49,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001184.jpg,Very High,3
1556,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001556.jpg,High,0
1305,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001305.jpg,Low,1
1828,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001828.jpg,Medium,2
1414,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001414.jpg,Very Low,4
943,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000943.jpg,Very Low,4
1655,45,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001655.jpg,Very High,3
280,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000280.jpg,Very High,3
1751,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001751.jpg,Low,1
1935,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001935.jpg,Low,1
972,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000972.jpg,Medium,2
1955,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001955.jpg,Low,1
394,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000394.jpg,Low,1
592,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000592.jpg,Very Low,4
156,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000156.jpg,Low,1
695,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000695.jpg,Low,1
1145,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001145.jpg,High,0
732,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000732.jpg,Very High,3
309,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000309.jpg,Medium,2
1290,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001290.jpg,Very Low,4
587,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000587.jpg,Low,1
1203,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001203.jpg,Low,1
1217,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001217.jpg,High,0
846,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000846.jpg,Very Low,4
343,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000343.jpg,High,0
1268,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001268.jpg,Medium,2
508,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000508.jpg,Low,1
1638,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001638.jpg,High,0
487,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000487.jpg,Medium,2
94,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000094.jpg,Medium,2
557,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000557.jpg,Very Low,4
1577,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001577.jpg,Very High,3
1347,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001347.jpg,Very High,3
375,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000375.jpg,Medium,2
1130,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001130.jpg,Low,1
704,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000704.jpg,High,0
838,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000838.jpg,Medium,2
1229,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001229.jpg,Medium,2
1103,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001103.jpg,High,0
662,18,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000662.jpg,Very Low,4
1329,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001329.jpg,Very High,3
833,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000833.jpg,Medium,2
1146,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001146.jpg,Very High,3
559,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000559.jpg,Very Low,4
1627,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001627.jpg,Medium,2
1394,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001394.jpg,Very High,3
283,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000283.jpg,Very High,3
1242,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001242.jpg,Medium,2
566,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000566.jpg,Very Low,4
1791,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001791.jpg,Low,1
393,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000393.jpg,Low,1
847,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000847.jpg,Very Low,4
773,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000773.jpg,Medium,2
20,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000020.jpg,Very Low,4
207,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000207.jpg,Low,1
1462,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001462.jpg,Medium,2
1132,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001132.jpg,Medium,2
1558,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001558.jpg,Medium,2
1264,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001264.jpg,Medium,2
1496,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001496.jpg,Low,1
1631,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001631.jpg,Low,1
1527,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001527.jpg,Low,1
1368,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001368.jpg,Medium,2
80,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000080.jpg,High,0
1694,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001694.jpg,Medium,2
1245,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001245.jpg,Medium,2
1108,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001108.jpg,Medium,2
289,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000289.jpg,High,0
356,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000356.jpg,Very High,3
1199,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001199.jpg,Low,1
1510,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001510.jpg,Very Low,4
1039,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001039.jpg,Low,1
474,18,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000474.jpg,Very Low,4
1981,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001981.jpg,Medium,2
1152,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001152.jpg,Medium,2
33,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000033.jpg,Very Low,4
682,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000682.jpg,Low,1
1084,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001084.jpg,Medium,2
809,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000809.jpg,Low,1
1864,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001864.jpg,Medium,2
1729,45,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001729.jpg,Very High,3
1490,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001490.jpg,Medium,2
1049,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001049.jpg,Very Low,4
1372,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001372.jpg,Low,1
113,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000113.jpg,Very High,3
1820,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001820.jpg,High,0
1695,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001695.jpg,High,0
197,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000197.jpg,High,0
1568,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001568.jpg,High,0
746,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000746.jpg,Medium,2
402,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000402.jpg,Medium,2
1204,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001204.jpg,Medium,2
1885,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001885.jpg,High,0
1038,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001038.jpg,Medium,2
1575,45,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001575.jpg,Very High,3
755,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000755.jpg,Very High,3
165,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000165.jpg,High,0
825,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000825.jpg,Medium,2
61,16,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000061.jpg,Very Low,4
856,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000856.jpg,Very Low,4
1382,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001382.jpg,Medium,2
1499,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001499.jpg,Very Low,4
959,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000959.jpg,Medium,2
669,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000669.jpg,Very Low,4
1947,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001947.jpg,Very Low,4
1514,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001514.jpg,Very Low,4
821,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000821.jpg,High,0
448,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000448.jpg,Very Low,4
656,16,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000656.jpg,Very Low,4
640,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000640.jpg,Low,1
777,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000777.jpg,High,0
1687,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001687.jpg,Medium,2
1023,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001023.jpg,Medium,2
127,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000127.jpg,Low,1
1315,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001315.jpg,Very Low,4
944,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000944.jpg,Low,1
323,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000323.jpg,High,0
498,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000498.jpg,Low,1
157,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000157.jpg,Low,1
583,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000583.jpg,Very Low,4
1870,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001870.jpg,High,0
1116,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001116.jpg,Low,1
46,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000046.jpg,Very Low,4
507,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000507.jpg,Low,1
45,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000045.jpg,Very Low,4
691,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000691.jpg,Medium,2
6,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000006.jpg,Very High,3
1190,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001190.jpg,Very High,3
531,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000531.jpg,Very Low,4
1136,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001136.jpg,High,0
1225,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001225.jpg,Low,1
1895,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001895.jpg,Low,1
436,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000436.jpg,Very Low,4
1867,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001867.jpg,Low,1
1652,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001652.jpg,Very High,3
569,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000569.jpg,Very Low,4
906,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000906.jpg,Very High,3
1210,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001210.jpg,Very High,3
849,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000849.jpg,Very Low,4
1025,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001025.jpg,Medium,2
1215,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001215.jpg,Medium,2
439,18,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000439.jpg,Very Low,4
670,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000670.jpg,Very Low,4
1007,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001007.jpg,High,0
628,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000628.jpg,Very Low,4
1185,46,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001185.jpg,Very High,3
1479,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001479.jpg,Very Low,4
1909,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001909.jpg,Medium,2
1017,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001017.jpg,Very High,3
969,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000969.jpg,Medium,2
1003,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001003.jpg,Very High,3
184,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000184.jpg,Medium,2
1319,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001319.jpg,Low,1
897,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000897.jpg,Very High,3
2000,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_002000.jpg,Low,1
1060,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001060.jpg,High,0
1874,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001874.jpg,Very High,3
83,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000083.jpg,Very High,3
747,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000747.jpg,High,0
1663,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001663.jpg,Medium,2
1201,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001201.jpg,Low,1
1681,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001681.jpg,High,0
1280,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001280.jpg,Very Low,4
1144,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001144.jpg,Very High,3
1683,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001683.jpg,Medium,2
1494,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001494.jpg,Low,1
577,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000577.jpg,Very Low,4
298,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000298.jpg,Very High,3
481,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000481.jpg,Low,1
1800,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001800.jpg,Medium,2
399,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000399.jpg,Low,1
396,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000396.jpg,Low,1
164,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000164.jpg,High,0
1168,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001168.jpg,Medium,2
792,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000792.jpg,Medium,2
90,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000090.jpg,Low,1
1175,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001175.jpg,Very High,3
711,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000711.jpg,Very High,3
1728,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001728.jpg,Very High,3
709,47,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000709.jpg,Very High,3
276,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000276.jpg,Medium,2
158,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000158.jpg,High,0
1531,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001531.jpg,Low,1
971,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000971.jpg,Medium,2
1853,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001853.jpg,Very High,3
230,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000230.jpg,Low,1
167,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000167.jpg,Very High,3
1259,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001259.jpg,Low,1
441,17,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000441.jpg,Very Low,4
750,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000750.jpg,High,0
1102,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001102.jpg,High,0
1706,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001706.jpg,Medium,2
398,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000398.jpg,Medium,2
214,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000214.jpg,Low,1
1504,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001504.jpg,Very Low,4
1773,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001773.jpg,Low,1
1176,47,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001176.jpg,Very High,3
613,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000613.jpg,Medium,2
1018,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001018.jpg,Very High,3
1202,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001202.jpg,Low,1
875,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000875.jpg,Low,1
221,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000221.jpg,Very High,3
1724,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001724.jpg,Very High,3
269,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000269.jpg,Very Low,4
